FxCycle,H3K9ac,Caspase3,H3K14ac,phH3_S10,PAX6,H3K27ac,H3K4me3,Total H3,clusterid
4.0681,5.392,-0.21314,0.81457,0.97205,3.6498,4.3617,5.3646,2.0509,NPC/G2/H3
4.0243,5.4722,-0.10096,1.1726,0.18864,3.4098,4.6883,5.5902,2.4052,NPC/G2/H3
4.0049,5.1412,-0.11585,0.95387,1.2204,3.7524,3.9097,5.2103,1.7362,NPC/G2/H3
4.1907,5.0879,-0.12549,1.0932,0.40186,2.9198,3.7575,5.3669,1.7719,NPC/G2/H3
4.378,5.4666,0.058917,0.64112,0.22312,3.6962,4.6579,5.2609,2.1833,NPC/G2/H3
4.1955,5.3663,-0.33436,0.80211,0.60376,3.1137,4.3561,5.4113,2.1955,NPC/G2/H3
4.0287,4.5713,0.08846,0.62585,0.16653,2.7439,3.1532,5.0177,1.3445,NPC/G2/H3
4.1464,5.0604,0.28752,0.74474,0.28005,2.833,3.4907,5.0125,1.9564,NPC/G2/H3
4.3036,5.2335,0.21771,0.91942,0.14919,2.493,4.5348,5.2631,2.2791,NPC/G2/H3
4.0479,5.2537,-0.78713,1.1699,0.76528,2.6177,4.2185,5.501,1.9222,NPC/G2/H3
4.3856,5.088,-0.3488,0.65501,0.21578,2.293,3.3074,5.0499,1.7281,NPC/G2/H3
3.9056,5.1512,1.2999,0.49857,-0.07126,3.6626,4.9129,5.2229,2.1965,NPC/G2/H3
4.4866,5.0183,-0.17658,0.75205,0.43565,3.22,3.4388,5.1792,1.7283,NPC/G2/H3
4.1545,5.5511,-0.34585,0.66453,0.63883,3.1145,4.5345,5.315,2.6352,NPC/G2/H3
3.9435,5.1445,-0.24308,0.57921,0.18908,2.9495,3.9816,5.182,2.0638,NPC/G2/H3
4.2443,4.9604,-0.14167,0.59477,0.23411,2.0176,3.2805,5.128,1.5255,NPC/G2/H3
4.2297,5.1058,0.068375,0.76523,0.3416,2.9243,3.9412,5.2082,1.4345,NPC/G2/H3
4.0716,5.2786,-0.38941,0.71282,0.99585,3.6146,4.7481,5.6838,3.1724,NPC/G2/H3
4.2222,5.2662,-0.53498,0.64406,0.233,2.0951,2.9144,4.9358,1.5576,NPC/G2/H3
4.2542,5.3097,-0.79657,0.67532,1.6752,4.3262,5.191,5.7163,3.5791,NPC/G2/H3
4.2656,5.3441,-0.15769,0.75968,0.14492,2.0723,4.5414,5.2076,1.6018,NPC/G2/H3
4.3768,5.4399,0.32305,0.72463,0.11259,2.2729,4.2439,5.0929,1.1477,NPC/G2/H3
3.9911,4.9853,0.04032,0.9573,0.42167,3.3292,3.3715,5.1678,2.0298,NPC/G2/H3
4.296,5.5069,-0.37582,0.76898,0.21403,2.571,4.2586,5.4938,2.2566,NPC/G2/H3
4.0519,5.2949,0.29329,1.0502,0.21653,2.4518,3.8239,5.2757,1.941,NPC/G2/H3
3.931,5.4158,-0.23717,0.83948,0.65597,1.8617,4.0895,5.4701,2.052,NPC/G2/H3
4.338,4.9911,-0.16675,0.58596,0.60704,3.3546,3.9863,5.2216,1.9731,NPC/G2/H3
4.1565,5.0939,0.045423,0.75326,-0.094475,2.7128,3.6727,5.057,1.5974,NPC/G2/H3
4.4182,5.7421,-0.070812,1.0815,0.40086,2.1049,4.0991,5.2634,2.2366,NPC/G2/H3
4.0208,5.1058,3.7615,1.0047,0.33514,3.0594,4.7234,5.6167,3.0172,NPC/G2/H3
4.2494,4.6818,0.8081,1.0357,0.67729,2.6602,4.0125,5.4334,3.6668,NPC/G2/H3
3.9232,4.1645,-0.14977,0.67179,0.25283,2.1594,3.0022,4.9073,1.2517,NPC/G2/H3
4.4707,5.2837,0.23134,0.58845,0.2093,3.3685,4.4216,4.9667,1.7159,NPC/G2/H3
4.0764,5.0012,-0.20214,0.84779,0.30298,2.352,3.7021,5.2379,1.9281,NPC/G2/H3
4.3337,5.5026,-0.46539,0.68482,0.16093,2.5273,3.5444,5.1629,1.2949,NPC/G2/H3
4.3609,4.9667,-0.20325,0.84679,0.97937,3.4245,3.7814,5.286,2.0346,NPC/G2/H3
4.0485,5.4262,-0.34064,0.94234,0.78804,3.3327,4.2261,5.3915,2.3949,NPC/G2/H3
3.9419,4.8675,-0.34501,0.65179,0.32315,2.1203,3.3565,4.8924,1.3214,NPC/G2/H3
4.4245,5.4391,-0.35285,0.94236,0.83912,3.3829,4.6325,5.4939,2.5343,NPC/G2/H3
4.2153,5.2115,0.21558,0.99075,-0.035465,2.8874,3.8205,5.2767,1.4635,NPC/G2/H3
4.4809,5.0213,-0.10026,1.045,0.67482,3.3256,4.1558,5.4946,2.0012,NPC/G2/H3
4.4254,5.1588,0.20548,0.81465,0.42071,2.6722,4.3507,5.4263,1.8652,NPC/G2/H3
4.2084,5.1595,0.6928,0.66605,0.19068,2.7127,3.5365,4.9717,1.302,NPC/G2/H3
4.2784,4.9389,0.47443,0.89696,1.7702,3.9417,4.9111,5.5998,3.0335,NPC/G2/H3
4.055,5.1767,-0.74908,0.82264,0.81487,3.349,4.7227,5.6386,2.9489,NPC/G2/H3
4.2724,5.4686,-0.78419,0.93228,0.62024,3.3199,4.4156,5.6309,2.8823,NPC/G2/H3
4.4706,5.3864,-0.023481,0.88323,0.8564,3.5778,4.4072,5.3492,2.2071,NPC/G2/H3
4.2999,5.2325,-0.25856,0.80506,0.34065,2.8203,4.2222,5.1702,2.0209,NPC/G2/H3
4.2228,4.5057,0.30161,0.58806,0.13503,1.8789,4.371,5.1223,2.3939,NPC/G2/H3
4.0336,4.8471,-0.022604,0.58089,0.42281,2.4301,3.419,5.0141,1.3134,NPC/G2/H3
4.438,5.1586,-0.49205,0.98529,0.84333,3.4197,4.4562,5.4144,2.5759,NPC/G2/H3
3.9797,5.5838,1.2022,1.1715,0.77584,3.0647,4.5731,5.3941,2.5642,NPC/G2/H3
4.4391,5.1357,-0.29541,1.0184,0.43372,2.9315,4.5466,5.6109,1.9081,NPC/G2/H3
4.1049,5.3386,-0.78554,0.86863,0.87373,3.3058,4.823,5.4773,2.7908,NPC/G2/H3
3.9765,5.3713,-0.19832,0.7332,0.44794,2.6162,4.3052,5.1844,2.0249,NPC/G2/H3
4.0678,5.0129,-0.37491,0.52478,0.25346,2.6361,3.6891,5.2708,1.8153,NPC/G2/H3
4.1907,5.4709,1.0136,0.54504,0.39271,2.7708,4.3935,5.1628,1.3919,NPC/G2/H3
4.3098,4.2855,0.97111,1.1145,0.83024,1.8537,3.9669,5.7183,2.1638,NPC/G2/H3
3.9194,5.0892,-0.42699,0.57536,0.54564,3.087,5.0499,5.3068,2.0245,NPC/G2/H3
3.9343,4.8443,0.11485,0.70635,-0.070023,3.639,4.6755,5.2202,1.7557,NPC/G2/H3
4.1345,5.1902,-0.44435,1.0174,1.2272,3,4.1779,5.2979,2.1117,NPC/G2/H3
3.929,4.9414,0.43666,0.54635,0.19159,2.7376,3.5751,4.7886,1.3224,NPC/G2/H3
4.3498,5.4882,-0.66198,1.0557,0.82909,3.1295,4.6547,5.6076,2.4544,NPC/G2/H3
4.3966,5.2984,0.42111,0.82735,0.38322,3.2927,4.2262,5.187,1.6932,NPC/G2/H3
4.1499,4.6167,0.38266,0.60783,0.28574,2.2619,3.5837,5.2948,1.6532,NPC/G2/H3
3.9905,5.5907,-0.21693,0.66694,0.011254,3.1546,4.7102,5.2181,1.8288,NPC/G2/H3
4.3009,5.2531,-0.18759,0.90214,0.39387,1.7305,3.5885,5.1489,1.4552,NPC/G2/H3
3.9777,5.0048,0.23883,0.7849,0.28892,3.2183,3.5098,5.3759,1.0866,NPC/G2/H3
4.0576,4.8542,-0.31066,0.76347,0.63498,1.88,4.215,5.3713,1.6838,NPC/G2/H3
4.1456,5.0071,0.0099686,0.92866,0.47695,1.8657,4.2668,5.4515,2.2142,NPC/G2/H3
4.1211,5.4626,-1.7202,1.1992,0.87253,3.9969,5.4396,6.3498,3.8246,NPC/G2/H3
4.3098,5.3423,-0.42062,0.57561,0.39055,1.7628,4.9124,5.5384,2.6481,NPC/G2/H3
4.4476,5.4521,-0.6744,0.98667,0.64176,2.3402,4.5543,5.3874,2.5161,NPC/G2/H3
3.9595,5.576,-0.17017,1.0267,0.45977,3.0197,4.4367,5.1818,1.703,NPC/G2/H3
4.3972,4.9995,-0.23132,0.62269,0.37153,3.0292,3.2617,5.1033,1.592,NPC/G2/H3
4.0994,5.073,-0.609,1.3424,0.94431,2.1992,4.704,5.7008,2.1528,NPC/G2/H3
4.0372,5.2316,-0.2093,0.82932,0.0058086,3.3591,3.9083,5.2596,1.4674,NPC/G2/H3
4.0829,5.7783,0.021768,0.7706,0.60724,3.5694,4.2925,5.2187,1.3387,NPC/G2/H3
4.0515,5.3539,-0.97528,0.91887,1.068,3.5208,4.9417,5.6933,3.0647,NPC/G2/H3
4.1762,5.7025,-0.63575,0.73712,0.79011,3.037,4.7722,5.6647,2.5043,NPC/G2/H3
4.0098,4.7884,0.1557,0.78678,-0.073193,2.3308,3.7936,5.1315,1.5435,NPC/G2/H3
3.9356,4.5273,-0.063285,0.55803,0.33815,1.7134,3.264,4.7719,1.4427,NPC/G2/H3
4.0698,4.9447,-0.70521,0.89171,0.84543,3.1108,3.9217,5.415,2.2789,NPC/G2/H3
4.0614,5.3533,-0.084198,0.94956,0.60902,2.9885,3.8639,5.1121,1.3938,NPC/G2/H3
4.2837,4.9674,-0.4858,1.2726,0.69175,1.8909,4.3562,5.7831,2.6956,NPC/G2/H3
4.1022,5.2184,-0.065682,0.77459,0.01181,3.0494,4.0967,5.1692,1.5279,NPC/G2/H3
4.0048,5.3215,-0.15952,0.62248,0.12505,3.4721,4.4717,5.377,2.9358,NPC/G2/H3
4.2734,5.4247,0.098507,0.87898,0.38768,3.3407,4.0393,5.3924,2.2916,NPC/G2/H3
4.4472,5.3068,0.15229,1.0843,0.99376,3.4357,4.9001,5.5629,2.8624,NPC/G2/H3
4.2911,5.3181,-0.43577,1.0625,0.45268,2.7405,4.6007,5.3998,2.1898,NPC/G2/H3
4.1038,4.7799,-0.32382,0.98109,0.55114,2.686,3.7429,5.3051,1.8628,NPC/G2/H3
4.1352,5.0639,-0.65656,0.95403,0.70343,2.0777,3.8866,5.4145,2.1875,NPC/G2/H3
4.0412,5.1415,-0.057408,0.86952,0.32382,3.1329,4.2832,5.1782,1.1179,NPC/G2/H3
4.1831,5.4214,-0.22047,0.89669,0.4823,2.672,3.4035,5.2537,2.1223,NPC/G2/H3
4.2596,5.6047,-0.51873,0.96579,0.85467,3.3038,4.2555,5.4267,2.403,NPC/G2/H3
4.0598,5.2195,-0.35326,0.93829,0.41996,2.3505,4.2121,5.3152,1.847,NPC/G2/H3
4.193,5.1483,-0.075682,0.93058,0.99759,2.7377,4.1632,5.2913,2.3647,NPC/G2/H3
3.9716,5.3717,-0.4377,0.95239,0.41934,2.3723,3.4308,5.1973,1.9507,NPC/G2/H3
3.9691,5.0655,-0.53905,0.86765,0.45235,2.1152,3.6,5.2361,2.0485,NPC/G2/H3
4.0513,5.1422,-0.41571,0.97578,0.54532,2.9632,4.5063,5.3109,2.1905,NPC/G2/H3
4.3704,5.5197,0.12404,0.9563,0.23401,2.0127,3.5859,5.2587,1.4725,NPC/G2/H3
4.1339,5.2143,-0.17551,0.78079,0.07639,2.7797,4.0955,5.0338,1.6223,NPC/G2/H3
4.2913,5.8034,-0.46015,0.91417,0.91518,3.3216,4.9188,5.3526,2.2422,NPC/G2/H3
4.4105,5.4936,-0.62547,0.93464,0.41279,2.6467,3.6294,5.2054,1.8601,NPC/G2/H3
4.3736,4.6302,0.025537,1.0764,0.71233,3.9049,4.2839,5.9794,2.5113,NPC/G2/H3
4.3998,5.1979,-0.69813,0.56831,0.52023,2.7706,3.3381,4.9625,1.5883,NPC/G2/H3
4.1694,5.2983,-1.1925,1.0613,0.6106,2.2401,4.3618,5.744,2.8491,NPC/G2/H3
4.2818,5.297,-0.78294,1.059,0.61614,3.2952,4.2219,5.4547,2.3528,NPC/G2/H3
3.9334,4.8401,-0.11786,1.0269,0.71247,2.1169,3.8787,5.3658,1.8477,NPC/G2/H3
4.4907,4.9923,0.17589,1.0489,0.86668,1.9889,4.4152,5.5816,2.3705,NPC/G2/H3
3.9882,5.6311,0.33012,0.87691,0.65407,3.3076,4.5659,5.3456,2.8887,NPC/G2/H3
3.932,4.5696,0.055443,0.27475,0.30282,2.5045,3.3227,4.5354,1.2786,NPC/G2/H3
4.2943,5.4773,-0.20142,0.97059,0.31181,3.3733,4.1397,5.423,1.7817,NPC/G2/H3
3.9311,5.0459,-0.76595,0.75249,0.93814,3.4694,5.0287,5.4655,2.2055,NPC/G2/H3
4.2497,5.2933,0.15844,0.55458,0.29944,2.7093,3.8077,5.1316,2.3089,NPC/G2/H3
4.1302,5.5805,-0.18966,0.99599,0.29419,2.6571,4.9311,5.4999,2.8804,NPC/G2/H3
4.2056,4.6235,0.31206,1.0944,1.4359,1.8187,4.2914,5.5481,2.3863,NPC/G2/H3
4.3605,5.5111,-0.52968,0.96228,0.62794,3.4045,4.5266,5.5981,2.2648,NPC/G2/H3
4.4011,5.51,-0.44432,0.62838,0.67975,2.6484,4.2133,5.5518,2.7393,NPC/G2/H3
4.3158,5.2487,-0.14201,0.98575,1.1334,3.935,4.5577,5.4894,2.62,NPC/G2/H3
4.2612,5.1097,-0.070252,0.83617,-0.08367,1.7787,3.7775,5.2029,0.64198,NPC/G2/H3
4.183,4.9739,-0.55461,1.1088,1.118,2.9122,3.8177,5.4751,2.2655,NPC/G2/H3
3.9691,4.8441,0.089556,0.86424,1.0213,3.3697,3.926,5.2765,2.0327,NPC/G2/H3
4.1673,4.9984,-0.24805,1.1663,1.644,4.3247,4.3,5.6431,2.3296,NPC/G2/H3
3.931,4.7011,0.33829,0.70104,0.011266,3.3708,3.264,5.0479,1.4639,NPC/G2/H3
4.1401,4.7496,-0.37641,0.7346,0.35249,2.4909,3.4088,5.2258,1.5466,NPC/G2/H3
3.9547,5.0839,-0.78841,0.96675,0.75068,2.8411,4.1462,5.6255,2.0986,NPC/G2/H3
4.4553,4.7644,-0.18715,0.75778,0.43454,1.7656,3.9293,5.2532,2.041,NPC/G2/H3
4.1761,5.2341,0.23095,0.62206,0.25771,3.1096,4.2526,5.3324,2.5329,NPC/G2/H3
3.937,5.1727,-0.4836,0.89527,0.9585,3.3079,3.5447,5.2885,1.8911,NPC/G2/H3
4.426,5.0116,0.059833,0.89987,0.17374,3.8229,4.6891,5.4826,2.8237,NPC/G2/H3
4.0068,5.2183,-0.20971,0.62071,0.26083,1.9998,3.9492,5.3547,2.2763,NPC/G2/H3
4.2433,5.59,-0.40094,1.1542,1.0567,3.1862,4.3749,5.4415,1.8752,NPC/G2/H3
4.0472,4.7463,-0.30374,0.65405,0.066659,2.397,3.4278,5.0766,1.4666,NPC/G2/H3
4.367,4.3035,0.34417,0.18054,-0.016029,2.1328,3.2529,4.5761,1.9115,NPC/G2/H3
4.467,4.9169,-0.30382,0.86013,0.27345,2.3702,4.2117,5.4865,2.5215,NPC/G2/H3
3.9317,4.8197,-0.0449,0.6483,0.28729,2.2067,3.7622,5.0766,2.3481,NPC/G2/H3
3.9727,5.0636,0.56113,1.0538,0.047389,1.8869,4.6104,5.6382,2.1921,NPC/G2/H3
4.147,5.4776,-0.14293,0.75787,0.031699,3.2497,4.9511,5.202,2.3438,NPC/G2/H3
4.2257,5.3987,-0.25177,0.54064,0.17633,1.9668,4.0075,4.8255,2.19,NPC/G2/H3
4.3888,4.9453,-0.67791,1.1669,1.0518,4.1209,3.9999,5.5753,2.3388,NPC/G2/H3
4.173,5.365,-0.03695,0.96028,0.26626,2.7695,3.6383,5.2029,1.546,NPC/G2/H3
4.2661,5.4446,-0.28317,0.97159,0.50621,3.3666,4.207,5.186,1.8929,NPC/G2/H3
3.9972,5.0059,0.57461,0.31314,0.48259,4.0066,3.4385,4.9528,1.7684,NPC/G2/H3
3.9839,5.088,0.4495,0.85883,0.20292,2.2748,3.9085,5.1213,2.1592,NPC/G2/H3
3.9896,5.1996,0.037381,1.0658,1.8812,3.5031,4.8137,5.4907,2.6229,NPC/G2/H3
3.9952,5.0309,0.074368,0.91676,0.65959,2.3897,3.4692,5.2646,1.616,NPC/G2/H3
4.068,4.7196,0.12191,0.48673,-0.1331,2.5512,2.796,4.7208,1.0184,NPC/G2/H3
4.1591,5.2417,-0.26241,0.79842,0.55113,2.8949,4.1469,5.3511,1.7986,NPC/G2/H3
4.266,5.3184,-0.41163,0.80777,0.92008,3.2903,4.9393,5.5822,2.4473,NPC/G2/H3
3.9646,4.5645,-0.18682,0.50387,0.27205,1.8877,2.9774,4.9548,1.2193,NPC/G2/H3
4.51,4.5842,-0.085764,1.0129,0.56568,2.5383,3.7604,5.7161,1.7006,NPC/G2/H3
4.1903,4.8859,0.46666,0.55607,0.14228,2.1086,3.5847,5.0105,1.2961,NPC/G2/H3
4.0757,4.6288,0.17866,0.54206,-0.11709,2.8,3.6626,4.9617,1.5027,NPC/G2/H3
4.1087,4.4774,0.2536,0.604,0.16292,1.8423,3.6384,5.3982,2.1708,NPC/G2/H3
4.5835,5.0113,0.23376,0.51914,0.3183,2.3105,3.7187,5.0067,1.8729,NPC/G2/H3
4.2655,5.2397,-0.16878,0.97808,0.37571,2.7498,4.5204,5.7094,3.0364,NPC/G2/H3
4.1895,5.3641,-1.2747,1.0468,1.0205,3.7529,5.2928,5.7388,3.238,NPC/G2/H3
4.1692,4.3388,-1.2366,0.94988,0.9341,2.552,4.3061,5.8212,2.9106,NPC/G2/H3
4.2895,5.6371,-0.56006,1.0126,0.10649,1.9071,4.087,5.4353,2.5334,NPC/G2/H3
4.3465,5.2052,-0.29104,0.70503,0.041147,3.2223,4.0178,5.3984,2.7199,NPC/G2/H3
4.1806,5.3903,0.60836,0.90273,0.87046,3.3593,4.7426,5.4434,2.4453,NPC/G2/H3
4.3299,5.4047,0.012156,0.9818,0.78379,4.0153,4.5734,5.6611,2.8235,NPC/G2/H3
4.2138,4.7601,0.13598,0.32973,0.33699,3.1507,3.4536,4.8423,1.0617,NPC/G2/H3
4.3125,4.9473,-0.93731,1.25,1.5627,3.3894,4.3987,5.6365,2.8401,NPC/G2/H3
4.4037,4.7322,0.47472,0.90042,0.7197,1.9203,3.655,5.6906,2.4722,NPC/G2/H3
4.0641,5.0564,-0.50073,0.73003,0.51197,2.5131,3.8943,5.2678,1.8526,NPC/G2/H3
4.6106,5.0356,0.027575,0.57549,2.0951,2.0851,3.4795,4.9225,0.79284,NPC/G2/H3
4.2067,5.2675,0.15013,0.76749,-0.32945,3.4497,4.031,5.0879,1.5357,NPC/G2/H3
4.1497,5.0725,0.15524,0.54521,0.22041,2.5637,3.6016,5.0598,1.2584,NPC/G2/H3
4.1311,5.0265,-0.49193,1.0357,0.81891,2.8312,3.8803,5.3789,1.9247,NPC/G2/H3
4.4342,4.9563,-0.2583,0.98032,0.45346,3.0702,4.4588,5.5769,2.374,NPC/G2/H3
3.9777,5.6301,-0.79452,1.2435,0.7298,3.7632,5.2479,5.5608,0.83019,NPC/G2/H3
4.2129,5.7783,1.6803,0.80986,0.76683,3.1213,5.3163,5.4297,2.7054,NPC/G2/H3
4.0189,5.2074,-0.16424,0.78779,0.12409,2.8517,4.4449,5.032,2.1316,NPC/G2/H3
4.5865,4.6836,-0.60969,1.0029,1.2677,3.0666,3.4506,5.5429,2.4703,NPC/G2/H3
4.2834,5.572,-0.40328,0.83735,0.81297,3.134,4.8318,5.3702,2.3107,NPC/G2/H3
4.1931,5.2916,-0.18892,0.93937,0.96139,3.2502,4.3897,5.3758,2.2476,NPC/G2/H3
4.3353,5.2927,0.21906,0.91453,0.056725,3.4319,4.7445,5.7102,3.2359,NPC/G2/H3
4.2352,5.1324,0.052053,0.82771,-0.1635,3.5803,3.5929,5.1088,1.7144,NPC/G2/H3
4.3422,5.3031,-0.17463,1.2527,0.50267,2.4821,4.048,5.4226,1.7036,NPC/G2/H3
4.3332,5.3557,-0.35864,0.60757,0.52027,2.9015,4.1272,5.1763,1.8361,NPC/G2/H3
4.294,5.6982,0.25188,1.1957,0.38043,4.5667,4.7474,5.3467,2.1616,NPC/G2/H3
4.1925,5.4748,-0.49716,0.98011,0.62815,3.2444,4.6667,5.3484,2.3006,NPC/G2/H3
4.2892,5.2546,-0.26743,0.89147,0.74403,2.6754,4.5783,5.7397,2.8528,NPC/G2/H3
4.0029,5.1427,-0.54079,0.74075,0.40382,2.7397,4.0307,5.2727,1.7305,NPC/G2/H3
4.3621,5.5269,-0.7802,0.8028,0.62656,2.9679,4.2646,5.5077,1.8511,NPC/G2/H3
3.9055,5.1146,0.055197,0.64046,0.42941,3.6558,4.4153,5.3664,1.5331,NPC/G2/H3
4.3529,5.3579,-0.43764,0.95713,0.052219,2.6316,3.9668,5.1461,1.884,NPC/G2/H3
3.9653,4.913,-0.043755,0.64289,0.17182,2.7126,3.6002,4.9319,1.6168,NPC/G2/H3
4.3878,5.3541,-0.025176,0.73753,0.11517,2.5117,3.6996,5.0839,1.673,NPC/G2/H3
3.9779,4.7811,-0.18958,0.869,0.37174,2.9508,3.7486,5.2183,2.1347,NPC/G2/H3
4.3254,4.6211,-0.3618,1.1221,0.52467,2.0726,3.6737,5.5475,2.1857,NPC/G2/H3
4.6053,4.8231,-0.61216,0.92437,0.40005,1.764,3.54,5.4097,2.1679,NPC/G2/H3
4.09,4.7244,-0.023471,0.40406,0.25756,1.8862,3.5571,5.1585,1.6378,NPC/G2/H3
4.3402,4.9067,-0.25753,0.66071,0.01775,1.8938,2.924,4.8278,1.3695,NPC/G2/H3
4.4282,5.2347,0.019288,0.71011,0.5234,1.8751,4.2136,5.6283,2.5208,NPC/G2/H3
4.354,5.6786,-0.49432,0.95839,0.62668,2.8327,4.6904,5.3387,1.9496,NPC/G2/H3
3.9231,5.6679,0.056347,1.2099,0.7869,3.5901,4.907,5.5081,2.6419,NPC/G2/H3
3.9558,5.3715,-0.28817,0.96156,0.66484,3.1348,3.7948,5.2474,1.6705,NPC/G2/H3
4.4963,5.1438,-0.046053,0.6751,-0.063796,3.0322,3.3484,4.9125,1.9001,NPC/G2/H3
4.1586,5.2978,-0.65971,0.94348,0.52588,3.0976,4.836,5.5569,2.7187,NPC/G2/H3
4.3061,5.3299,-0.31719,0.86777,0.7924,1.7591,4.1766,5.4314,3.3148,NPC/G2/H3
4.0857,5.0778,-0.090941,0.638,0.2614,2.8003,4.1525,5.2214,2.0646,NPC/G2/H3
3.9982,4.6775,0.14688,0.31409,0.38159,2.6829,2.9756,4.8988,1.0595,NPC/G2/H3
4.2137,5.3083,0.1641,0.48309,-0.010865,3.0107,3.8541,4.8966,1.9729,NPC/G2/H3
4.3481,5.6182,-0.073383,1.1902,0.35888,3.1755,4.2337,5.3025,1.6015,NPC/G2/H3
4.2341,5.3988,-0.33424,0.76099,0.14984,2.7482,4.0723,5.0814,1.9155,NPC/G2/H3
4.6504,4.5226,0.13891,0.92097,0.27082,2.2083,3.4118,5.4542,1.1045,NPC/G2/H3
3.948,5.4074,0.095704,1.0616,0.70865,3.3614,4.3606,5.1559,1.6757,NPC/G2/H3
4.254,5.0335,-0.65412,0.83222,0.82073,2.2414,3.7918,5.3655,2.4234,NPC/G2/H3
4.1927,5.3754,-0.40209,0.74029,0.29728,2.2371,3.4376,5.0589,1.7449,NPC/G2/H3
4.4308,5.0659,0.19808,0.8213,0.25746,2.3172,3.6504,5.3559,1.9854,NPC/G2/H3
4.3371,4.9807,-0.32686,0.73217,0.53227,3.4646,3.471,5.221,1.564,NPC/G2/H3
4.2269,5.1535,-0.64311,0.91976,0.32636,2.6017,3.5956,5.0352,1.7548,NPC/G2/H3
4.4286,4.992,0.097744,0.76634,0.139,3.6605,3.8361,5.1691,1.3605,NPC/G2/H3
3.9873,5.3096,0.16274,0.61008,0.4815,3.3731,4.1291,5.1155,1.2586,NPC/G2/H3
4.334,4.7708,-0.59529,0.79586,0.52001,2.9395,3.6102,5.2426,1.8556,NPC/G2/H3
3.9719,5.192,-0.5393,0.45393,0.61576,3.3339,4.1768,5.2367,1.7342,NPC/G2/H3
3.9667,5.1161,-0.42537,0.6403,-0.081086,3.4098,4.3863,5.1728,1.7242,NPC/G2/H3
4.1141,5.4654,0.16673,0.54056,0.45773,3.1596,4.5318,5.2241,2.0976,NPC/G2/H3
4.515,5.1937,-0.64827,0.96483,0.31106,1.7652,3.3644,5.3079,1.9589,NPC/G2/H3
4.1577,4.9529,-0.20486,0.68436,-0.0060716,3.2997,3.2082,4.8171,0.96832,NPC/G2/H3
4.5093,5.2396,-0.13369,0.93716,0.40004,1.9073,4.3487,5.2871,1.7738,NPC/G2/H3
4.3787,5.7345,-0.28001,1.1632,0.65619,3.9251,4.5054,5.5499,2.0188,NPC/G2/H3
4.1888,5.344,-0.78167,0.95658,0.83784,2.8747,4.6986,5.547,2.6622,NPC/G2/H3
3.9424,4.8977,-0.092363,1.1609,0.42991,2.8533,3.2216,5.4444,1.4283,NPC/G2/H3
4.0721,5.3522,-0.25958,0.68125,0.062561,2.1387,3.9529,5.1941,1.9264,NPC/G2/H3
4.0891,5.4723,-0.89448,1.2168,0.66599,2.5163,4.3513,5.3698,2.3588,NPC/G2/H3
3.9583,4.7989,0.21524,0.70501,0.022512,3.2253,4.0854,4.962,1.5932,NPC/G2/H3
4.1788,4.8436,-0.1357,0.7081,0.37606,1.8988,3.4547,5.1013,1.6983,NPC/G2/H3
4.223,5.2355,-0.29978,0.7722,0.58829,3.2108,3.6429,5.2401,2.0465,NPC/G2/H3
3.9745,5.3227,0.19491,0.9569,0.51853,1.8525,3.9879,5.5377,1.8527,NPC/G2/H3
4.3707,5.0866,-0.10659,0.76622,0.078873,3.0695,3.9192,5.3426,2.057,NPC/G2/H3
3.9161,5.2982,0.0015652,0.8737,-0.10236,2.4376,4.9728,5.334,2.081,NPC/G2/H3
3.9516,5.1017,-0.074155,0.74836,0.11713,2.4358,3.6412,4.9456,1.2295,NPC/G2/H3
4.1247,5.1534,-0.2563,0.66413,-0.16517,3.2083,4.1778,5.2338,2.3355,NPC/G2/H3
4.3204,5.1212,0.010209,0.91432,0.23035,1.6903,3.8252,5.367,1.7296,NPC/G2/H3
3.9258,5.3103,-0.068534,0.89449,0.5895,2.7359,4.3911,5.0848,1.5764,NPC/G2/H3
4.3452,5.4097,-0.058398,0.68345,0.073536,3.0006,4.0344,5.1155,1.5214,NPC/G2/H3
4.1636,4.9316,-0.021914,0.76419,0.12849,3.2079,3.6974,5.3866,2.0771,NPC/G2/H3
4.2108,5.5658,-0.3149,0.52763,0.62988,2.9569,3.732,5.0163,1.3491,NPC/G2/H3
3.9237,4.9493,0.13969,0.81875,0.27488,2.4209,4.2376,5.2371,1.9737,NPC/G2/H3
4.3849,5.5339,-0.46352,0.7491,1.5592,4.2485,4.716,5.5234,2.2932,NPC/G2/H3
4.0962,4.6624,-0.099938,0.5275,0.13702,2.7709,3.5247,4.9158,1.5948,NPC/G2/H3
4.0157,4.6398,-0.22673,0.54658,0.12023,2.3096,3.405,4.9791,1.5954,NPC/G2/H3
4.3159,5.3426,-0.12942,0.94743,0.28292,2.7765,4.0454,5.1905,1.6363,NPC/G2/H3
4.0953,5.299,-0.20478,0.97318,0.5247,2.2196,4.3675,5.5494,2.0105,NPC/G2/H3
4.3359,5.3472,-0.70549,1.171,0.94648,3.6825,5.0457,5.6416,2.8372,NPC/G2/H3
4.0661,5.328,-0.25795,0.77097,0.4988,2.6799,3.5642,5.1651,2.0126,NPC/G2/H3
4.2475,5.39,0.17409,1.1735,1.2768,3.4731,4.4121,5.5595,2.0326,NPC/G2/H3
4.3168,5.2502,0.30521,0.9475,0.27736,3.6346,4.1642,5.3663,2.0837,NPC/G2/H3
