event,mfi,gate,OmiqFileIndex,genotype,feature
12804,0.47155,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
12817,0.67825,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
12828,1.1271,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
12846,0.52845,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
12871,0.70058,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
12901,0.47155,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
12908,1.0587,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
12933,0.61077,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
12939,0.62944,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
12959,1.1512,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
12972,0.55392,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
12983,0.5574,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
12999,0.48588,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13057,0.55925,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13065,0.51625,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13097,0.43909,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13116,0.79388,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13137,0.54597,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13143,0.42864,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13155,0.68149,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13178,0.91158,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13198,0.39501,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13211,0.67725,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13218,0.37429,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13232,0.98807,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13246,1.0272,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13264,0.54828,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13289,0.76265,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13330,0.68842,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13335,0.53077,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13346,0.78712,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13359,0.81807,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13363,0.47211,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13374,0.44387,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13410,0.48505,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13420,0.76165,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13450,0.37474,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13452,0.56807,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13495,0.40526,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13513,0.49934,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13540,0.50508,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13553,0.69061,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13569,0.87759,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13587,0.5662,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13605,0.37535,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13615,0.47174,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13618,0.63818,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13665,0.35429,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13683,0.57855,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13708,0.53022,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13715,0.56483,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13745,0.52007,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13750,0.96662,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13757,0.38825,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13769,0.46712,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13793,0.39106,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13806,0.43979,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13824,0.70194,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13837,0.42418,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13851,0.51953,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13865,0.38882,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13881,0.67908,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13896,0.65031,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13919,0.50456,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13945,0.60688,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13963,1.0613,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
13995,0.65321,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14009,0.5738,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14021,0.43591,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14041,0.58896,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14066,0.50711,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14072,0.52202,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14085,0.64359,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14091,0.81552,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14111,0.4373,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14126,0.53839,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14131,0.43822,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14140,0.88923,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14146,0.49347,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14164,0.41658,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14168,0.39348,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14172,0.69982,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14182,0.486,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14200,0.84623,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14229,0.74127,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14267,0.63439,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14276,0.58474,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14286,0.62693,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14315,0.50097,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14345,0.42881,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14361,0.71869,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14400,0.53412,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14416,0.57053,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14439,0.54492,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14442,0.48797,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14452,0.47143,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14465,0.49308,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14477,0.57351,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14493,0.64558,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14509,0.57061,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14519,0.55293,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14526,0.66949,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14543,0.46425,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14562,0.57148,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14579,0.45885,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14593,0.47502,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14609,0.48366,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14619,1.0364,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14654,0.58444,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14670,1.0993,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14694,0.76826,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14709,0.59892,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14714,0.66417,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14728,0.54137,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14750,0.50554,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14757,0.69322,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14774,0.59112,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14797,0.74865,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14803,0.47334,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14820,0.57082,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14837,0.56476,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14851,0.43557,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14865,0.67163,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14901,0.51826,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14939,0.64351,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14943,0.51366,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14981,0.59794,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
14993,0.53186,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15016,0.44423,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15028,0.6123,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15054,0.55768,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15064,0.50449,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15086,0.56555,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15097,0.65064,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15121,0.98096,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15131,0.8362,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15158,0.52995,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15175,0.59509,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15179,0.42025,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15192,0.75159,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15212,0.48291,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15245,0.84507,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15260,0.61769,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15268,0.56411,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15292,0.48486,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15315,0.58348,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15333,0.75976,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15352,0.74039,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15362,0.60711,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15390,0.48543,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15436,0.62179,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15452,0.70921,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15457,0.84285,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15472,0.61622,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15504,0.4384,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15519,0.73466,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15550,0.82729,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15570,0.50051,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15574,0.60482,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15582,0.80039,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15585,0.4836,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15633,0.61138,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15658,0.38411,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15664,0.58948,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15680,0.47248,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15688,0.67526,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15708,1.0582,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15724,0.53426,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15737,0.51459,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15747,1.0603,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15757,0.92422,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15776,1.0554,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15788,0.45922,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15803,0.62733,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15823,0.41553,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15850,0.51359,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15871,0.74811,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15879,0.59464,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15897,0.42666,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15927,0.58208,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
15961,0.58489,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16001,0.61138,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16033,0.57039,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16044,0.51993,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16054,0.4406,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16071,0.74305,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16090,0.64495,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16103,0.88893,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16117,0.50469,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16135,0.71264,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16173,0.4366,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16185,0.65766,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16199,0.46884,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16232,0.52222,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16254,0.68457,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16269,0.52641,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16287,0.83553,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16301,0.48893,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16325,0.41658,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16332,0.47851,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16349,0.46449,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16378,0.42876,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16388,0.59727,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16402,0.49837,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16416,0.65628,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16425,0.39569,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16436,0.59322,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16450,0.41742,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16462,0.86958,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16468,0.4423,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16481,0.47297,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16508,0.58348,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16529,0.45982,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16559,0.47976,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16572,0.48683,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16592,0.72895,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16599,0.80338,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16630,0.73062,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16635,1.0373,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16641,0.58971,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16653,0.68834,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16661,0.65031,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16686,0.80648,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16726,0.83303,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16734,0.34382,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16749,0.72024,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16753,0.58481,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16783,0.90915,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16789,0.49818,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16815,0.70493,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16818,0.3855,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16837,0.66311,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16857,0.53916,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16874,1.0869,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16893,0.88813,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16905,0.77655,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16915,0.48322,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16926,0.46945,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16938,0.4358,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16942,0.35968,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16955,0.49334,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16977,0.69601,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16991,0.54597,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
16996,0.49837,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
17036,0.56175,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
17043,0.46455,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
17076,0.41399,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
17097,0.9835,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
17106,0.56909,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
17114,0.75392,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
17132,0.41344,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
17144,2.3497,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
17162,0.70861,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
17180,1.1252,H3,OICR_ipsc_KO DMSO H3+Me3_061.fcs,KMT2D10.4,H3K4me3
